# available_ns feed_id session seq venue_ns side price_ticks qty
# generated by tools/generate_book.py --feeds 4 --events 200 --seed 1701 --pattern uniform --levels 8
658	2	0	125	558	R	0	0
665	2	0	126	565	B	10002	253
671	2	0	127	571	B	10007	0
675	2	0	128	575	A	10000	365
676	2	0	129	576	B	10001	178
683	2	0	130	583	A	10003	249
689	2	0	131	589	B	10006	164
698	2	0	132	598	A	10007	74
700	2	0	133	600	A	10000	0
700	2	0	134	600	A	10001	113
700	2	0	135	600	A	10007	177
701	2	0	136	601	A	10000	391
707	2	0	137	607	B	10006	337
709	2	0	138	609	A	10002	411
716	2	0	139	616	B	10000	260
718	2	0	140	618	A	10001	151
728	2	0	141	628	A	10005	420
737	2	0	142	637	A	10003	378
744	2	0	143	644	B	10006	0
747	2	0	144	647	B	10000	177
755	2	0	145	655	A	10002	0
764	2	0	146	664	B	10000	277
766	2	0	147	666	R	0	0
766	2	0	148	666	A	10002	91
770	2	0	149	670	B	10000	265
780	2	0	150	680	B	10003	129
782	2	0	151	682	B	10000	0
788	2	0	152	688	A	10007	403
792	2	0	153	692	A	10000	4
793	2	0	154	693	B	10005	0
795	2	0	155	695	B	10001	156
800	2	0	156	700	B	10003	118
803	2	0	157	703	B	10002	328
811	2	0	158	711	B	10005	0
819	2	0	159	719	A	10003	43
826	2	0	160	726	A	10000	439
833	2	0	161	733	A	10001	0
836	2	0	162	736	A	10006	447
838	2	0	163	738	B	10003	0
842	2	0	164	742	B	10005	233
846	2	0	165	746	B	10007	324
849	2	0	166	749	B	10006	352
855	2	0	167	755	A	10001	389
862	2	0	168	762	B	10003	375
866	2	0	169	766	A	10005	422
872	2	0	170	772	A	10007	121
882	2	0	171	782	A	10000	208
886	2	0	172	786	A	10002	0
886	2	0	173	786	A	10007	425
889	2	0	174	789	R	0	0
897	2	0	175	797	A	10005	19
897	2	0	176	797	B	10007	452
904	2	0	177	804	B	10005	94
904	2	0	178	804	B	10007	0
911	2	0	179	811	A	10000	35
913	2	0	180	813	B	10007	317
913	2	0	181	813	B	10000	245
923	2	0	182	823	A	10005	369
931	2	0	183	831	A	10005	13
940	2	0	184	840	A	10004	0
947	2	0	185	847	R	0	0
954	2	0	186	854	A	10006	25
960	2	0	187	860	A	10000	0
961	2	0	188	861	A	10002	133
966	2	0	189	866	B	10003	318
966	2	0	190	866	A	10003	397
969	2	0	191	869	A	10006	200
972	2	0	192	872	B	10001	348
972	2	0	193	872	B	10000	147
980	2	0	194	880	R	0	0
982	2	0	195	882	A	10001	442
991	2	0	196	891	B	10003	0
1001	2	0	197	901	B	10003	97
1008	2	0	198	908	B	10003	116
1009	2	0	199	909	B	10004	293
0	3	0	0	-100	B	10003	316
7	3	0	1	-93	A	10002	285
10	3	0	2	-90	A	10006	348
16	3	0	3	-84	A	10003	228
26	3	0	4	-74	B	10002	284
30	3	0	5	-70	R	0	0
37	3	0	6	-63	A	10007	130
37	3	0	7	-63	A	10000	444
38	3	0	8	-62	B	10007	0
47	3	0	9	-53	A	10003	409
56	3	0	10	-44	B	10005	444
59	3	0	11	-41	A	10003	306
60	3	0	12	-40	A	10004	42
70	3	0	13	-30	A	10000	290
73	3	0	14	-27	B	10003	379
80	3	0	15	-20	A	10005	64
82	3	0	16	-18	A	10000	0
83	3	0	17	-17	A	10005	364
91	3	0	18	-9	A	10005	188
96	3	0	19	-4	B	10003	0
103	3	0	20	3	B	10004	21
109	3	0	21	9	B	10006	269
110	3	0	22	10	A	10006	219
110	3	0	23	10	A	10006	0
112	3	0	24	12	B	10004	129
115	3	0	25	15	A	10000	0
123	3	0	26	23	B	10007	245
130	3	0	27	30	A	10001	500
138	3	0	28	38	A	10001	368
138	3	0	29	38	B	10000	258
148	3	0	30	48	A	10002	93
150	3	0	31	50	A	10002	447
158	3	0	32	58	B	10003	266
161	3	0	33	61	R	0	0
168	3	0	34	68	A	10002	0
177	3	0	35	77	B	10001	264
177	3	0	36	77	B	10003	0
185	3	0	37	85	R	0	0
190	3	0	38	90	R	0	0
195	3	0	39	95	B	10006	282
201	3	0	40	101	R	0	0
207	3	0	41	107	B	10004	474
211	3	0	42	111	A	10006	375
212	3	0	43	112	A	10007	174
215	3	0	44	115	B	10004	163
225	3	0	45	125	B	10006	287
229	3	0	46	129	B	10007	3
230	3	0	47	130	A	10005	464
237	3	0	48	137	B	10005	95
244	3	0	49	144	A	10003	293
245	3	0	50	145	B	10003	259
253	3	0	51	153	A	10000	242
258	3	0	52	158	B	10004	169
268	3	0	53	168	B	10004	141
273	3	0	54	173	R	0	0
283	3	0	55	183	R	0	0
288	3	0	56	188	B	10001	499
295	3	0	57	195	B	10007	307
299	3	0	58	199	B	10003	450
302	3	0	59	202	A	10005	216
304	3	0	60	204	B	10007	224
312	3	0	61	212	A	10003	370
313	3	0	62	213	A	10001	0
321	3	0	63	221	A	10001	67
321	3	0	64	221	B	10002	198
323	3	0	65	223	A	10006	407
327	3	0	66	227	A	10006	430
337	3	0	67	237	B	10003	494
342	3	0	68	242	B	10001	87
342	3	0	69	242	A	10001	138
345	3	0	70	245	B	10006	49
349	3	0	71	249	A	10005	203
352	3	0	72	252	B	10004	271
357	3	0	73	257	B	10003	211
366	3	0	74	266	B	10007	334
372	3	0	75	272	B	10000	256
373	3	0	76	273	A	10000	37
380	3	0	77	280	B	10000	81
381	3	0	78	281	A	10005	129
387	3	0	79	287	A	10000	0
388	3	0	80	288	A	10003	0
398	3	0	81	298	B	10003	418
401	3	0	82	301	B	10000	23
403	3	0	83	303	A	10004	0
405	3	0	84	305	B	10007	229
410	3	0	85	310	A	10001	89
412	3	0	86	312	B	10007	131
420	3	0	87	320	B	10004	490
425	3	0	88	325	A	10003	342
435	3	0	89	335	B	10003	335
441	3	0	90	341	A	10005	450
450	3	0	91	350	B	10007	174
458	3	0	92	358	B	10007	291
460	3	0	93	360	B	10002	0
463	3	0	94	363	B	10006	458
471	3	0	95	371	A	10006	313
474	3	0	96	374	B	10001	226
477	3	0	97	377	B	10004	0
478	3	0	98	378	A	10002	0
484	3	0	99	384	A	10000	435
485	3	0	100	385	A	10004	257
491	3	0	101	391	A	10004	49
498	3	0	102	398	B	10005	421
499	3	0	103	399	B	10003	0
500	3	0	104	400	R	0	0
504	3	0	105	404	A	10006	0
504	3	0	106	404	A	10006	34
514	3	0	107	414	B	10002	488
515	3	0	108	415	A	10007	168
516	3	0	109	416	B	10005	388
519	3	0	110	419	A	10003	155
525	3	0	111	425	A	10006	163
532	3	0	112	432	B	10004	382
541	3	0	113	441	B	10001	21
551	3	0	114	451	A	10001	344
554	3	0	115	454	A	10005	264
559	3	0	116	459	B	10000	142
561	3	0	117	461	B	10003	467
567	3	0	118	467	A	10007	363
572	3	0	119	472	A	10000	46
575	3	0	120	475	B	10001	92
576	3	0	121	476	A	10000	76
577	3	0	122	477	R	0	0
580	3	0	123	480	A	10000	491
588	3	0	124	488	A	10007	405
593	3	0	125	493	A	10007	354
603	3	0	126	503	B	10001	461
608	3	0	127	508	B	10007	161
618	3	0	128	518	A	10004	200
622	3	0	129	522	B	10007	377
628	3	0	130	528	B	10000	398
633	3	0	131	533	B	10006	261
635	3	0	132	535	B	10004	0
639	3	0	133	539	B	10004	136
645	3	0	134	545	B	10000	0
655	3	0	135	555	A	10004	23
660	3	0	136	560	B	10000	358
663	3	0	137	563	B	10004	403
663	3	0	138	563	B	10001	131
669	3	0	139	569	B	10000	0
676	3	0	140	576	B	10005	337
678	3	0	141	578	B	10002	412
681	3	0	142	581	R	0	0
685	3	0	143	585	R	0	0
695	3	0	144	595	A	10003	192
696	3	0	145	596	B	10002	403
706	3	0	146	606	B	10006	109
709	3	0	147	609	A	10006	345
717	3	0	148	617	B	10004	0
721	3	0	149	621	A	10007	136
721	3	0	150	621	A	10000	0
721	3	0	151	621	B	10001	408
725	3	0	152	625	A	10004	447
730	3	0	153	630	B	10001	460
734	3	0	154	634	B	10005	392
737	3	0	155	637	B	10007	0
745	3	0	156	645	A	10003	418
749	3	0	157	649	B	10003	365
754	3	0	158	654	B	10001	27
755	3	0	159	655	A	10007	178
765	3	0	160	665	A	10003	75
768	3	0	161	668	B	10001	0
776	3	0	162	676	A	10006	221
776	3	0	163	676	A	10007	412
785	3	0	164	685	B	10004	310
788	3	0	165	688	A	10002	372
789	3	0	166	689	R	0	0
793	3	0	167	693	B	10002	207
801	3	0	168	701	B	10003	201
809	3	0	169	709	B	10003	28
811	3	0	170	711	B	10002	408
816	3	0	171	716	A	10006	353
820	3	0	172	720	A	10001	438
826	3	0	173	726	B	10006	0
836	3	0	174	736	A	10007	438
837	3	0	175	737	R	0	0
846	3	0	176	746	B	10001	141
850	3	0	177	750	A	10005	235
856	3	0	178	756	B	10001	44
862	3	0	179	762	A	10002	145
863	3	0	180	763	A	10006	340
870	3	0	181	770	B	10007	12
877	3	0	182	777	A	10004	3
885	3	0	183	785	B	10007	404
890	3	0	184	790	B	10002	292
895	3	0	185	795	A	10003	373
904	3	0	186	804	A	10002	21
908	3	0	187	808	B	10003	353
914	3	0	188	814	A	10000	196
918	3	0	189	818	B	10007	193
921	3	0	190	821	B	10003	294
931	3	0	191	831	A	10001	273
935	3	0	192	835	B	10006	59
935	3	0	193	835	A	10006	13
936	3	0	194	836	A	10006	153
939	3	0	195	839	B	10006	120
942	3	0	196	842	A	10007	234
942	3	0	197	842	A	10000	401
942	3	0	198	842	A	10007	0
945	3	0	199	845	R	0	0
